t,X_0.0,X_0.1,X_0.2,X_0.3,X_0.4,X_0.5,X_0.6,X_0.7,X_0.8,X_0.9,X_1.0,X_1.1,X_1.2,X_1.3,X_1.4,X_1.5,X_1.6,X_1.7,X_1.8,X_1.9,X_surface
25920.000000,1.434900,1.428361,1.408806,1.376414,1.331475,1.274376,1.205585,1.125605,1.034921,0.933898,0.822585,0.700289,0.564413,0.405897,nan,nan,nan,nan,nan,nan,0.349457
25980.000000,1.431299,1.424772,1.405255,1.372925,1.328072,1.271084,1.202427,1.122602,1.032093,0.931261,0.820151,0.698058,0.562364,0.403918,nan,nan,nan,nan,nan,nan,0.348545
26040.000000,1.427706,1.421193,1.401713,1.369446,1.324679,1.267802,1.199279,1.119609,1.029276,0.928635,0.817728,0.695839,0.560328,0.401952,nan,nan,nan,nan,nan,nan,0.347635
26100.000000,1.424123,1.417622,1.398180,1.365976,1.321296,1.264530,1.196141,1.116628,1.026469,0.926021,0.815315,0.693631,0.558305,0.399999,nan,nan,nan,nan,nan,nan,0.346728
26160.000000,1.420548,1.414060,1.394656,1.362514,1.317922,1.261268,1.193013,1.113657,1.023675,0.923418,0.812915,0.691437,0.556295,0.398061,nan,nan,nan,nan,nan,nan,0.345822
26220.000000,1.416982,1.410507,1.391141,1.359062,1.314558,1.258016,1.189897,1.110697,1.020891,0.920826,0.810528,0.689256,0.554300,0.396138,nan,nan,nan,nan,nan,nan,0.344918
26280.000000,1.413426,1.406963,1.387636,1.355620,1.311203,1.254774,1.186791,1.107748,1.018119,0.918247,0.808153,0.687088,0.552319,0.394229,nan,nan,nan,nan,nan,nan,0.344016
26340.000000,1.409878,1.403428,1.384139,1.352186,1.307859,1.251543,1.183696,1.104811,1.015359,0.915680,0.805792,0.684935,0.550353,0.392327,nan,nan,nan,nan,nan,nan,0.343116
26400.000000,1.406339,1.399902,1.380652,1.348763,1.304524,1.248322,1.180612,1.101886,1.012610,0.913127,0.803446,0.682797,0.548401,0.390442,nan,nan,nan,nan,nan,nan,0.342217
26460.000000,1.402809,1.396385,1.377174,1.345349,1.301200,1.245112,1.177539,1.098972,1.009875,0.910588,0.801113,0.680674,0.546463,0.388577,nan,nan,nan,nan,nan,nan,0.341321
26520.000000,1.399288,1.392877,1.373705,1.341944,1.297886,1.241912,1.174478,1.096070,1.007153,0.908062,0.798795,0.678565,0.544543,0.386731,nan,nan,nan,nan,nan,nan,0.340425
26580.000000,1.395776,1.389378,1.370246,1.338550,1.294582,1.238724,1.171428,1.093180,1.004444,0.905550,0.796493,0.676472,0.542641,0.384905,nan,nan,nan,nan,nan,nan,0.339532
26640.000000,1.392273,1.385889,1.366796,1.335165,1.291288,1.235546,1.168390,1.090303,1.001748,0.903053,0.794205,0.674396,0.540757,0.383100,nan,nan,nan,nan,nan,nan,0.338640
26700.000000,1.388780,1.382409,1.363355,1.331790,1.288005,1.232380,1.165364,1.087439,0.999067,0.900571,0.791932,0.672336,0.538892,0.381318,nan,nan,nan,nan,nan,nan,0.337750
26760.000000,1.385295,1.378938,1.359924,1.328426,1.284733,1.229225,1.162349,1.084588,0.996399,0.898103,0.789676,0.670295,0.537046,0.379558,nan,nan,nan,nan,nan,nan,0.336861
26820.000000,1.381820,1.375476,1.356502,1.325071,1.281471,1.226082,1.159347,1.081750,0.993746,0.895652,0.787436,0.668271,0.535221,0.377812,nan,nan,nan,nan,nan,nan,0.335974
26880.000000,1.378354,1.372024,1.353090,1.321727,1.278221,1.222950,1.156357,1.078926,0.991108,0.893215,0.785214,0.666267,0.533416,0.376089,nan,nan,nan,nan,nan,nan,0.335088
26940.000000,1.374898,1.368581,1.349688,1.318392,1.274981,1.219830,1.153380,1.076116,0.988484,0.890794,0.783009,0.664281,0.531632,0.374391,nan,nan,nan,nan,nan,nan,0.334203
27000.000000,1.371450,1.365147,1.346296,1.315068,1.271752,1.216721,1.150416,1.073319,0.985876,0.888390,0.780822,0.662315,0.529867,0.372719,nan,nan,nan,nan,nan,nan,0.333320
27060.000000,1.368013,1.361724,1.342913,1.311755,1.268534,1.213624,1.147465,1.070537,0.983283,0.886002,0.778653,0.660369,0.528124,0.371073,nan,nan,nan,nan,nan,nan,0.332438
27120.000000,1.364584,1.358309,1.339541,1.308452,1.265327,1.210539,1.144526,1.067768,0.980703,0.883629,0.776500,0.658440,0.526400,0.369451,nan,nan,nan,nan,nan,nan,0.331557
27180.000000,1.361166,1.354905,1.336178,1.305159,1.262130,1.207465,1.141600,1.065012,0.978137,0.881272,0.774363,0.656528,0.524696,0.367851,nan,nan,nan,nan,nan,nan,0.330677
27240.000000,1.357756,1.351510,1.332825,1.301876,1.258945,1.204402,1.138685,1.062268,0.975585,0.878929,0.772242,0.654632,0.523009,0.366272,nan,nan,nan,nan,nan,nan,0.329799
27300.000000,1.354357,1.348125,1.329482,1.298603,1.255770,1.201350,1.135783,1.059538,0.973046,0.876599,0.770136,0.652751,0.521340,0.364713,nan,nan,nan,nan,nan,nan,0.328922
27360.000000,1.350967,1.344749,1.326149,1.295341,1.252606,1.198310,1.132891,1.056819,0.970520,0.874284,0.768044,0.650885,0.519687,0.363173,nan,nan,nan,nan,nan,nan,0.328046
27420.000000,1.347587,1.341383,1.322826,1.292088,1.249452,1.195280,1.130012,1.054112,0.968006,0.871981,0.765965,0.649033,0.518049,0.361647,nan,nan,nan,nan,nan,nan,0.327172
27480.000000,1.344216,1.338027,1.319512,1.288846,1.246308,1.192261,1.127143,1.051416,0.965503,0.869690,0.763898,0.647195,0.516425,0.360130,nan,nan,nan,nan,nan,nan,0.326300
27540.000000,1.340855,1.334680,1.316209,1.285614,1.243175,1.189253,1.124285,1.048732,0.963013,0.867411,0.761843,0.645369,0.514814,0.358627,nan,nan,nan,nan,nan,nan,0.325428
27600.000000,1.337504,1.331344,1.312915,1.282392,1.240052,1.186254,1.121437,1.046057,0.960533,0.865144,0.759799,0.643555,0.513216,0.357138,nan,nan,nan,nan,nan,nan,0.324559
27660.000000,1.334163,1.328016,1.309631,1.279179,1.236938,1.183267,1.118600,1.043393,0.958064,0.862887,0.757766,0.641752,0.511629,0.355662,nan,nan,nan,nan,nan,nan,0.323691
27720.000000,1.330831,1.324699,1.306357,1.275977,1.233835,1.180289,1.115773,1.040740,0.955605,0.860640,0.755744,0.639960,0.510050,0.354196,nan,nan,nan,nan,nan,nan,0.322825
27780.000000,1.327509,1.321392,1.303092,1.272784,1.230741,1.177320,1.112956,1.038096,0.953156,0.858403,0.753731,0.638176,0.508480,0.352740,nan,nan,nan,nan,nan,nan,0.321960
27840.000000,1.324196,1.318094,1.299838,1.269601,1.227657,1.174362,1.110148,1.035462,0.950716,0.856176,0.751727,0.636401,0.506918,0.351293,nan,nan,nan,nan,nan,nan,0.321098
27900.000000,1.320894,1.314806,1.296593,1.266427,1.224582,1.171413,1.107350,1.032837,0.948285,0.853956,0.749731,0.634635,0.505363,0.349852,nan,nan,nan,nan,nan,nan,0.320237
27960.000000,1.317601,1.311527,1.293357,1.263263,1.221517,1.168473,1.104561,1.030220,0.945863,0.851744,0.747743,0.632875,0.503816,0.348418,nan,nan,nan,nan,nan,nan,0.319378
28020.000000,1.314317,1.308258,1.290131,1.260109,1.218461,1.165543,1.101780,1.027612,0.943449,0.849540,0.745762,0.631122,0.502274,0.346989,nan,nan,nan,nan,nan,nan,0.318521
28080.000000,1.311044,1.304999,1.286915,1.256964,1.215414,1.162621,1.099009,1.025013,0.941042,0.847343,0.743787,0.629373,0.500736,0.345563,nan,nan,nan,nan,nan,nan,0.317666
28140.000000,1.307780,1.301749,1.283708,1.253828,1.212377,1.159708,1.096245,1.022421,0.938643,0.845152,0.741819,0.627629,0.499203,0.344139,nan,nan,nan,nan,nan,nan,0.316813
28200.000000,1.304525,1.298509,1.280511,1.250702,1.209348,1.156804,1.093489,1.019837,0.936251,0.842968,0.739855,0.625889,0.497672,0.342715,nan,nan,nan,nan,nan,nan,0.315963
28260.000000,1.301281,1.295279,1.277323,1.247585,1.206328,1.153908,1.090741,1.017260,0.933865,0.840789,0.737896,0.624152,0.496144,0.341282,nan,nan,nan,nan,nan,nan,0.315115
28320.000000,1.298045,1.292058,1.274144,1.244477,1.203317,1.151020,1.088001,1.014690,0.931485,0.838615,0.735941,0.622419,0.494616,0.339848,nan,nan,nan,nan,nan,nan,0.314269
28380.000000,1.294820,1.288846,1.270975,1.241377,1.200315,1.148141,1.085268,1.012126,0.929111,0.836446,0.733990,0.620687,0.493089,0.338410,nan,nan,nan,nan,nan,nan,0.313425
28440.000000,1.291603,1.285644,1.267815,1.238287,1.197321,1.145269,1.082542,1.009569,0.926741,0.834281,0.732041,0.618956,0.491562,0.336969,nan,nan,nan,nan,nan,nan,0.312584
28500.000000,1.288396,1.282451,1.264664,1.235205,1.194335,1.142405,1.079823,1.007018,0.924376,0.832120,0.730093,0.617226,0.490033,0.335522,nan,nan,nan,nan,nan,nan,0.311745
28560.000000,1.285199,1.279268,1.261522,1.232132,1.191357,1.139548,1.077110,1.004472,0.922016,0.829961,0.728147,0.615496,0.488501,0.334069,nan,nan,nan,nan,nan,nan,0.310909
28620.000000,1.282011,1.276094,1.258389,1.229068,1.188387,1.136698,1.074404,1.001931,0.919659,0.827805,0.726202,0.613765,0.486963,0.332609,nan,nan,nan,nan,nan,nan,0.310075
28680.000000,1.278832,1.272928,1.255265,1.226012,1.185425,1.133856,1.071703,0.999395,0.917306,0.825652,0.724257,0.612032,0.485422,0.331139,nan,nan,nan,nan,nan,nan,0.309244
28740.000000,1.275662,1.269772,1.252150,1.222964,1.182471,1.131020,1.069009,0.996864,0.914956,0.823500,0.722312,0.610297,0.483875,0.329660,nan,nan,nan,nan,nan,nan,0.308416
28800.000000,1.272501,1.266625,1.249043,1.219925,1.179524,1.128191,1.066320,0.994337,0.912609,0.821349,0.720367,0.608559,0.482323,0.328169,nan,nan,nan,nan,nan,nan,0.307591
28860.000000,1.269350,1.263488,1.245945,1.216894,1.176585,1.125368,1.063636,0.991814,0.910265,0.819198,0.718419,0.606817,0.480763,0.326666,nan,nan,nan,nan,nan,nan,0.306768
28920.000000,1.266208,1.260358,1.242856,1.213871,1.173652,1.122551,1.060958,0.989295,0.907922,0.817048,0.716470,0.605072,0.479197,0.325149,nan,nan,nan,nan,nan,nan,0.305949
28980.000000,1.263074,1.257238,1.239775,1.210855,1.170728,1.119741,1.058284,0.986779,0.905582,0.814898,0.714521,0.603321,0.477625,0.323609,nan,nan,nan,nan,nan,nan,0.305132
29040.000000,1.259950,1.254127,1.236703,1.207848,1.167810,1.116937,1.055617,0.984267,0.903245,0.812750,0.712571,0.601568,0.476048,0.322056,nan,nan,nan,nan,nan,nan,0.304319
29100.000000,1.256834,1.251024,1.233639,1.204848,1.164900,1.114140,1.052955,0.981760,0.900912,0.810603,0.710621,0.599814,0.474467,0.320494,nan,nan,nan,nan,nan,nan,0.303508
29160.000000,1.253727,1.247930,1.230584,1.201857,1.161998,1.111349,1.050299,0.979258,0.898582,0.808459,0.708672,0.598059,0.472884,0.318925,nan,nan,nan,nan,nan,nan,0.302700
29220.000000,1.250629,1.244845,1.227537,1.198874,1.159103,1.108565,1.047649,0.976762,0.896257,0.806317,0.706725,0.596304,0.471298,0.317350,nan,nan,nan,nan,nan,nan,0.301895
29280.000000,1.247539,1.241768,1.224499,1.195899,1.156216,1.105789,1.045006,0.974270,0.893936,0.804180,0.704780,0.594549,0.469710,0.315770,nan,nan,nan,nan,nan,nan,0.301093
29340.000000,1.244459,1.238700,1.221469,1.192932,1.153336,1.103019,1.042369,0.971785,0.891620,0.802046,0.702837,0.592796,0.468120,0.314187,nan,nan,nan,nan,nan,nan,0.300293
29400.000000,1.241386,1.235640,1.218448,1.189973,1.150465,1.100257,1.039738,0.969305,0.889309,0.799916,0.700897,0.591046,0.466531,0.312601,nan,nan,nan,nan,nan,nan,0.299496
29460.000000,1.238323,1.232589,1.215435,1.187022,1.147601,1.097503,1.037115,0.966832,0.887003,0.797791,0.698961,0.589299,0.464943,0.311016,nan,nan,nan,nan,nan,nan,0.298702
29520.000000,1.235268,1.229547,1.212430,1.184080,1.144745,1.094756,1.034499,0.964366,0.884703,0.795672,0.697030,0.587555,0.463359,0.309431,nan,nan,nan,nan,nan,nan,0.297911
29580.000000,1.232221,1.226513,1.209434,1.181146,1.141897,1.092017,1.031891,0.961906,0.882409,0.793559,0.695103,0.585816,0.461779,0.307830,nan,nan,nan,nan,nan,nan,0.297122
29640.000000,1.229184,1.223488,1.206446,1.178220,1.139058,1.089286,1.029289,0.959454,0.880122,0.791452,0.693183,0.584083,0.460203,0.306232,nan,nan,nan,nan,nan,nan,0.296335
29700.000000,1.226154,1.220471,1.203467,1.175303,1.136226,1.086562,1.026695,0.957009,0.877843,0.789351,0.691269,0.582353,0.458633,0.304639,nan,nan,nan,nan,nan,nan,0.295551
29760.000000,1.223133,1.217462,1.200496,1.172394,1.133403,1.083847,1.024109,0.954572,0.875571,0.787258,0.689362,0.580630,0.457070,0.303052,nan,nan,nan,nan,nan,nan,0.294769
29820.000000,1.220121,1.214462,1.197534,1.169493,1.130589,1.081140,1.021531,0.952144,0.873307,0.785172,0.687463,0.578915,0.455515,0.301472,nan,nan,nan,nan,nan,nan,0.293990
29880.000000,1.217117,1.211471,1.194580,1.166601,1.127782,1.078442,1.018962,0.949723,0.871051,0.783094,0.685572,0.577209,0.453968,0.299901,nan,nan,nan,nan,nan,nan,0.293213
29940.000000,1.214122,1.208488,1.191635,1.163717,1.124984,1.075753,1.016401,0.947312,0.868804,0.781025,0.683690,0.575511,0.452427,0.298340,nan,nan,nan,nan,nan,nan,0.292438
30000.000000,1.211135,1.205514,1.188698,1.160842,1.122195,1.073072,1.013849,0.944909,0.866566,0.778965,0.681817,0.573823,0.450896,0.296791,nan,nan,nan,nan,nan,nan,0.291665
30060.000000,1.208156,1.202548,1.185770,1.157976,1.119414,1.070400,1.011307,0.942515,0.864338,0.776915,0.679954,0.572146,0.449376,0.295255,nan,nan,nan,nan,nan,nan,0.290894
30120.000000,1.205186,1.199590,1.182850,1.155118,1.116642,1.067737,1.008773,0.940130,0.862119,0.774875,0.678101,0.570480,0.447869,0.293733,nan,nan,nan,nan,nan,nan,0.290125
30180.000000,1.202225,1.196641,1.179939,1.152270,1.113879,1.065083,1.006250,0.937755,0.859911,0.772845,0.676259,0.568826,0.446374,0.292227,nan,nan,nan,nan,nan,nan,0.289358
30240.000000,1.199272,1.193701,1.177037,1.149430,1.111126,1.062439,1.003736,0.935391,0.857713,0.770827,0.674429,0.567184,0.444894,0.290737,nan,nan,nan,nan,nan,nan,0.288593
30300.000000,1.196327,1.190769,1.174143,1.146599,1.108381,1.059805,1.001232,0.933036,0.855526,0.768820,0.672610,0.565556,0.443429,0.289266,nan,nan,nan,nan,nan,nan,0.287829
30360.000000,1.193392,1.187846,1.171258,1.143777,1.105646,1.057180,0.998738,0.930693,0.853351,0.766826,0.670805,0.563941,0.441980,0.287814,nan,nan,nan,nan,nan,nan,0.287068
30420.000000,1.190464,1.184931,1.168382,1.140964,1.102920,1.054565,0.996254,0.928360,0.851186,0.764843,0.669013,0.562339,0.440547,0.286384,nan,nan,nan,nan,nan,nan,0.286308
30480.000000,1.187546,1.182026,1.165514,1.138160,1.100204,1.051960,0.993782,0.926039,0.849034,0.762874,0.667236,0.560754,0.439132,nan,nan,nan,nan,nan,nan,nan,0.285549
30540.000000,1.184635,1.179128,1.162656,1.135365,1.097498,1.049365,0.991320,0.923730,0.846894,0.760919,0.665473,0.559184,0.437735,nan,nan,nan,nan,nan,nan,nan,0.284792
30600.000000,1.181734,1.176240,1.159807,1.132580,1.094801,1.046780,0.988869,0.921432,0.844767,0.758977,0.663725,0.557631,0.436356,nan,nan,nan,nan,nan,nan,nan,0.284036
30660.000000,1.178841,1.173360,1.156966,1.129804,1.092114,1.044205,0.986429,0.919146,0.842652,0.757048,0.661991,0.556094,0.434993,nan,nan,nan,nan,nan,nan,nan,0.283282
30720.000000,1.175957,1.170489,1.154134,1.127037,1.089436,1.041640,0.983998,0.916870,0.840547,0.755130,0.660269,0.554569,0.433644,nan,nan,nan,nan,nan,nan,nan,0.282529
30780.000000,1.173082,1.167627,1.151311,1.124279,1.086767,1.039084,0.981578,0.914605,0.838454,0.753223,0.658559,0.553058,0.432309,nan,nan,nan,nan,nan,nan,nan,0.281778
30840.000000,1.170215,1.164773,1.148497,1.121530,1.084108,1.036538,0.979167,0.912349,0.836371,0.751326,0.656860,0.551558,0.430988,nan,nan,nan,nan,nan,nan,nan,0.281028
30900.000000,1.167357,1.161929,1.145692,1.118789,1.081458,1.034001,0.976766,0.910103,0.834297,0.749440,0.655172,0.550069,0.429678,nan,nan,nan,nan,nan,nan,nan,0.280280
30960.000000,1.164508,1.159093,1.142896,1.116058,1.078816,1.031473,0.974374,0.907866,0.832234,0.747564,0.653495,0.548591,0.428381,nan,nan,nan,nan,nan,nan,nan,0.279533
31020.000000,1.161668,1.156266,1.140108,1.113336,1.076184,1.028954,0.971991,0.905639,0.830180,0.745698,0.651827,0.547124,0.427094,nan,nan,nan,nan,nan,nan,nan,0.278788
31080.000000,1.158836,1.153447,1.137329,1.110622,1.073560,1.026444,0.969617,0.903421,0.828135,0.743840,0.650167,0.545666,0.425818,nan,nan,nan,nan,nan,nan,nan,0.278045
31140.000000,1.156013,1.150637,1.134559,1.107917,1.070946,1.023943,0.967252,0.901212,0.826099,0.741992,0.648517,0.544217,0.424551,nan,nan,nan,nan,nan,nan,nan,0.277303
31200.000000,1.153199,1.147836,1.131797,1.105221,1.068340,1.021451,0.964895,0.899011,0.824071,0.740152,0.646875,0.542777,0.423292,nan,nan,nan,nan,nan,nan,nan,0.276563
31260.000000,1.150393,1.145044,1.129044,1.102534,1.065742,1.018967,0.962546,0.896818,0.822052,0.738320,0.645241,0.541345,0.422042,nan,nan,nan,nan,nan,nan,nan,0.275824
31320.000000,1.147596,1.142260,1.126300,1.099855,1.063153,1.016491,0.960206,0.894634,0.820040,0.736496,0.643614,0.539919,0.420800,nan,nan,nan,nan,nan,nan,nan,0.275088
31380.000000,1.144808,1.139485,1.123564,1.097184,1.060572,1.014024,0.957874,0.892458,0.818036,0.734680,0.641995,0.538500,0.419564,nan,nan,nan,nan,nan,nan,nan,0.274353
31440.000000,1.142029,1.136719,1.120837,1.094522,1.058000,1.011565,0.955550,0.890289,0.816040,0.732870,0.640383,0.537087,0.418334,nan,nan,nan,nan,nan,nan,nan,0.273620
31500.000000,1.139258,1.133961,1.118119,1.091869,1.055436,1.009114,0.953234,0.888127,0.814051,0.731067,0.638776,0.535680,0.417110,nan,nan,nan,nan,nan,nan,nan,0.272889
31560.000000,1.136496,1.131212,1.115409,1.089224,1.052880,1.006670,0.950925,0.885972,0.812068,0.729270,0.637176,0.534278,0.415889,nan,nan,nan,nan,nan,nan,nan,0.272160
31620.000000,1.133742,1.128472,1.112707,1.086587,1.050333,1.004235,0.948623,0.883825,0.810092,0.727480,0.635581,0.532881,0.414670,nan,nan,nan,nan,nan,nan,nan,0.271433
31680.000000,1.130997,1.125740,1.110014,1.083958,1.047793,1.001807,0.946329,0.881684,0.808122,0.725695,0.633991,0.531488,0.413455,nan,nan,nan,nan,nan,nan,nan,0.270707
31740.000000,1.128261,1.123016,1.107330,1.081338,1.045261,0.999387,0.944042,0.879549,0.806158,0.723915,0.632405,0.530099,0.412243,nan,nan,nan,nan,nan,nan,nan,0.269984
31800.000000,1.125533,1.120301,1.104653,1.078726,1.042737,0.996974,0.941761,0.877421,0.804200,0.722140,0.630824,0.528713,0.411033,nan,nan,nan,nan,nan,nan,nan,0.269263
31860.000000,1.122813,1.117595,1.101985,1.076121,1.040220,0.994568,0.939488,0.875299,0.802246,0.720370,0.629246,0.527330,0.409824,nan,nan,nan,nan,nan,nan,nan,0.268544
31920.000000,1.120102,1.114897,1.099325,1.073525,1.037711,0.992169,0.937221,0.873182,0.800297,0.718604,0.627671,0.525949,0.408616,nan,nan,nan,nan,nan,nan,nan,0.267828
31980.000000,1.117400,1.112207,1.096674,1.070936,1.035210,0.989777,0.934960,0.871072,0.798354,0.716841,0.626099,0.524569,0.407408,nan,nan,nan,nan,nan,nan,nan,0.267113
32040.000000,1.114706,1.109525,1.094030,1.068356,1.032715,0.987392,0.932705,0.868966,0.796414,0.715082,0.624530,0.523190,0.406199,nan,nan,nan,nan,nan,nan,nan,0.266401
32100.000000,1.112020,1.106852,1.091395,1.065782,1.030229,0.985014,0.930456,0.866866,0.794479,0.713326,0.622962,0.521812,0.404989,nan,nan,nan,nan,nan,nan,nan,0.265691
32160.000000,1.109342,1.104187,1.088767,1.063217,1.027749,0.982642,0.928213,0.864770,0.792548,0.711572,0.621396,0.520435,0.403777,nan,nan,nan,nan,nan,nan,nan,0.264983
32220.000000,1.106673,1.101530,1.086147,1.060659,1.025276,0.980277,0.925975,0.862680,0.790620,0.709821,0.619831,0.519056,0.402563,nan,nan,nan,nan,nan,nan,nan,0.264278
32280.000000,1.104012,1.098881,1.083536,1.058108,1.022810,0.977918,0.923743,0.860593,0.788696,0.708072,0.618267,0.517677,0.401346,nan,nan,nan,nan,nan,nan,nan,0.263575
32340.000000,1.101359,1.096241,1.080932,1.055565,1.020351,0.975565,0.921517,0.858511,0.786775,0.706325,0.616702,0.516297,0.400125,nan,nan,nan,nan,nan,nan,nan,0.262875
32400.000000,1.098714,1.093608,1.078336,1.053029,1.017899,0.973217,0.919295,0.856433,0.784856,0.704579,0.615137,0.514914,0.398900,nan,nan,nan,nan,nan,nan,nan,0.262177
32460.000000,1.096077,1.090983,1.075747,1.050501,1.015453,0.970876,0.917078,0.854359,0.782940,0.702835,0.613572,0.513528,0.397669,nan,nan,nan,nan,nan,nan,nan,0.261481
32520.000000,1.093448,1.088366,1.073166,1.047979,1.013014,0.968541,0.914866,0.852288,0.781027,0.701091,0.612007,0.512140,0.396434,nan,nan,nan,nan,nan,nan,nan,0.260789
32580.000000,1.090827,1.085758,1.070593,1.045465,1.010582,0.966211,0.912659,0.850222,0.779117,0.699350,0.610442,0.510750,0.395193,nan,nan,nan,nan,nan,nan,nan,0.260098
32640.000000,1.088214,1.083156,1.068028,1.042958,1.008156,0.963888,0.910457,0.848160,0.777210,0.697611,0.608878,0.509360,0.393948,nan,nan,nan,nan,nan,nan,nan,0.259411
32700.000000,1.085609,1.080563,1.065469,1.040458,1.005736,0.961570,0.908261,0.846103,0.775307,0.695873,0.607314,0.507969,0.392701,nan,nan,nan,nan,nan,nan,nan,0.258725
32760.000000,1.083012,1.077977,1.062919,1.037966,1.003324,0.959259,0.906070,0.844050,0.773407,0.694139,0.605752,0.506578,0.391452,nan,nan,nan,nan,nan,nan,nan,0.258043
32820.000000,1.080422,1.075399,1.060376,1.035480,1.000918,0.956953,0.903885,0.842001,0.771511,0.692407,0.604192,0.505188,0.390201,nan,nan,nan,nan,nan,nan,nan,0.257362
32880.000000,1.077840,1.072829,1.057840,1.033002,0.998519,0.954654,0.901705,0.839958,0.769619,0.690678,0.602634,0.503798,0.388950,nan,nan,nan,nan,nan,nan,nan,0.256685
32940.000000,1.075266,1.070267,1.055312,1.030531,0.996126,0.952361,0.899530,0.837920,0.767731,0.688953,0.601078,0.502410,0.387699,nan,nan,nan,nan,nan,nan,nan,0.256009
33000.000000,1.072699,1.067712,1.052792,1.028067,0.993741,0.950074,0.897362,0.835886,0.765848,0.687231,0.599525,0.501024,0.386449,nan,nan,nan,nan,nan,nan,nan,0.255336
33060.000000,1.070140,1.065164,1.050278,1.025610,0.991362,0.947794,0.895199,0.833858,0.763970,0.685514,0.597976,0.499640,0.385199,nan,nan,nan,nan,nan,nan,nan,0.254666
33120.000000,1.067589,1.062624,1.047773,1.023161,0.988990,0.945520,0.893042,0.831835,0.762095,0.683800,0.596429,0.498258,0.383951,nan,nan,nan,nan,nan,nan,nan,0.253998
33180.000000,1.065045,1.060092,1.045274,1.020719,0.986625,0.943253,0.890891,0.829818,0.760226,0.682091,0.594887,0.496880,0.382706,nan,nan,nan,nan,nan,nan,nan,0.253332
33240.000000,1.062509,1.057567,1.042783,1.018283,0.984267,0.940992,0.888747,0.827806,0.758362,0.680386,0.593348,0.495505,0.381463,nan,nan,nan,nan,nan,nan,nan,0.252668
33300.000000,1.059980,1.055049,1.040299,1.015856,0.981917,0.938739,0.886608,0.825801,0.756503,0.678686,0.591813,0.494133,0.380222,nan,nan,nan,nan,nan,nan,nan,0.252006
33360.000000,1.057459,1.052540,1.037823,1.013435,0.979573,0.936491,0.884477,0.823801,0.754651,0.676991,0.590283,0.492765,0.378982,nan,nan,nan,nan,nan,nan,nan,0.251347
33420.000000,1.054945,1.050037,1.035354,1.011022,0.977236,0.934251,0.882352,0.821808,0.752804,0.675302,0.588758,0.491401,0.377747,nan,nan,nan,nan,nan,nan,nan,0.250690
33480.000000,1.052439,1.047542,1.032893,1.008615,0.974906,0.932018,0.880233,0.819821,0.750963,0.673618,0.587238,0.490043,0.376517,nan,nan,nan,nan,nan,nan,nan,0.250035
33540.000000,1.049940,1.045054,1.030439,1.006217,0.972584,0.929792,0.878122,0.817841,0.749129,0.671941,0.585725,0.488691,0.375292,nan,nan,nan,nan,nan,nan,nan,0.249382
33600.000000,1.047449,1.042574,1.027992,1.003825,0.970268,0.927572,0.876017,0.815868,0.747301,0.670270,0.584217,0.487345,0.374074,nan,nan,nan,nan,nan,nan,nan,0.248731
33660.000000,1.044965,1.040101,1.025552,1.001441,0.967960,0.925360,0.873920,0.813901,0.745480,0.668606,0.582717,0.486005,0.372862,nan,nan,nan,nan,nan,nan,nan,0.248082
33720.000000,1.042488,1.037636,1.023120,0.999064,0.965659,0.923156,0.871829,0.811942,0.743666,0.666948,0.581223,0.484672,0.371658,nan,nan,nan,nan,nan,nan,nan,0.247435
33780.000000,1.040019,1.035178,1.020696,0.996694,0.963366,0.920958,0.869746,0.809989,0.741859,0.665298,0.579736,0.483347,0.370462,nan,nan,nan,nan,nan,nan,nan,0.246790
33840.000000,1.037557,1.032727,1.018278,0.994332,0.961080,0.918768,0.867670,0.808044,0.740059,0.663655,0.578257,0.482029,0.369274,nan,nan,nan,nan,nan,nan,nan,0.246146
33900.000000,1.035103,1.030284,1.015869,0.991977,0.958801,0.916585,0.865602,0.806107,0.738267,0.662020,0.576785,0.480720,0.368095,nan,nan,nan,nan,nan,nan,nan,0.245505
33960.000000,1.032655,1.027848,1.013466,0.989630,0.956530,0.914410,0.863541,0.804177,0.736483,0.660393,0.575322,0.479419,0.366925,nan,nan,nan,nan,nan,nan,nan,0.244865
34020.000000,1.030216,1.025419,1.011071,0.987290,0.954266,0.912243,0.861488,0.802256,0.734707,0.658774,0.573868,0.478128,0.365766,nan,nan,nan,nan,nan,nan,nan,0.244227
34080.000000,1.027783,1.022998,1.008683,0.984958,0.952010,0.910083,0.859443,0.800342,0.732939,0.657163,0.572422,0.476845,0.364614,nan,nan,nan,nan,nan,nan,nan,0.243591
34140.000000,1.025358,1.020584,1.006303,0.982633,0.949762,0.907931,0.857406,0.798436,0.731179,0.655561,0.570985,0.475571,0.363472,nan,nan,nan,nan,nan,nan,nan,0.242956
34200.000000,1.022941,1.018178,1.003930,0.980316,0.947521,0.905786,0.855377,0.796539,0.729428,0.653968,0.569557,0.474307,0.362341,nan,nan,nan,nan,nan,nan,nan,0.242323
34260.000000,1.020531,1.015779,1.001565,0.978006,0.945288,0.903650,0.853355,0.794649,0.727685,0.652382,0.568136,0.473051,0.361221,nan,nan,nan,nan,nan,nan,nan,0.241692
34320.000000,1.018128,1.013388,0.999207,0.975703,0.943062,0.901520,0.851340,0.792766,0.725948,0.650803,0.566723,0.471802,0.360106,nan,nan,nan,nan,nan,nan,nan,0.241062
